bug ID,crypto,general,java,networking
37008,0.8477,2.9547,1.6261,3.8554
37007,0.5751,1.9674,0.5751,3.1465
37006,1.1943,3.388,0.4239,5.8023
37005,0.876,2.3504,0.876,0.7458
37004,1.3354,2.468,0.3337,7.4742
37003,0.0,2.2747,0.0,3.1246
37002,2.6811,5.6303,0.0,9.0845
37001,0.0,6.5264,3.142,1.6437
37000,0.7465,3.4753,0.8016,5.4115
36999,1.1756,2.2396,0.4239,4.0365
36998,0.0,2.6147,0.0,3.1761
36997,1.4928,1.8731,1.2411,2.472
36996,0.5354,2.8598,2.0479,7.4936
36995,0.7688,3.1181,1.9328,7.8096
36994,2.1286,4.4934,2.573,2.9454
36993,1.9884,3.122,0.7513,4.3264
36992,0.2496,0.6422,0.0,2.3825
36991,0.0,4.1571,0.0,4.7578
36990,0.2962,4.5583,1.9646,1.3913
36989,0.7695,2.7803,0.7139,4.1762
36988,0.0,3.7192,0.0,0.5109
36987,0.8698,2.5236,1.3562,4.0759
36986,0.5879,2.7894,0.0,4.1564
36985,0.0,3.4706,1.9006,6.2491
36984,0.8712,3.683,1.2748,4.2616
36983,0.2815,4.961,1.3702,3.4265
36982,0.3175,1.7913,1.322,1.8934
36981,0.159,6.4942,0.37,6.8466
36980,0.8369,2.7395,0.0,2.8416
36979,1.2539,4.9285,3.0269,10.8543
36978,1.2539,4.9285,3.0269,10.8543
36977,1.2539,4.9285,3.0269,10.8543
36976,0.8051,3.8323,1.9029,6.6048
36975,2.2702,3.654,1.5821,5.2186
36974,0.0,0.8828,0.0,2.0048
36973,0.0,1.0709,0.0,3.1394
36972,0.978,6.5808,5.1053,5.0937
36971,0.6762,1.8145,0.0,4.1117
36970,0.0,3.6529,0.0,3.583
36969,0.5702,1.994,0.5702,4.3212
36968,1.0078,3.9786,2.4514,5.6111
36967,0.0,7.4505,5.3545,6.3084
36966,0.4737,3.0558,1.4581,4.4484
36965,0.0,0.0,0.0,1.7432
36964,0.0,0.8075,0.0,1.764
36963,0.3336,2.5472,0.0,1.4337
36962,0.0,1.051,1.059,3.4958
36961,2.5744,3.7672,0.4239,5.5641
36960,2.1737,2.5526,1.3077,4.8484
36959,0.6655,2.1375,0.1776,6.3215
36958,1.1149,6.8852,4.2076,8.9166
36957,1.6374,4.0474,0.0,7.3089
36956,0.7528,2.3981,0.4661,3.4848
36955,1.1756,3.2277,0.4239,4.0365
36954,0.84,1.8561,0.0,3.6404
36953,0.7356,4.2985,0.5607,6.8837
36952,0.6911,3.8742,2.334,4.7518
36951,2.2141,4.6213,7.3561,13.5023
36950,0.3199,5.4052,3.1597,4.3141
36949,1.2894,3.1097,0.7298,4.165
36948,0.0,1.5178,0.0,3.2149
36947,0.5726,6.5511,0.5726,6.5358
36946,1.3869,2.2718,0.7222,13.4584
36945,1.1749,2.0125,1.0125,2.4069
36944,0.0,0.4798,0.0,2.6935
36943,0.0,1.4154,0.0,2.3689
36942,0.9015,3.363,0.3051,4.5706
36941,0.5213,1.5363,0.0,8.1044
36940,0.4891,5.4056,2.941,6.1707
36939,0.1001,1.3625,1.3166,2.164
36938,0.2527,0.2527,0.0,2.6501
36937,0.0,1.8859,6.2018,3.4116
36936,0.5122,3.8637,1.9699,9.0381
36935,0.0,1.7217,0.0,4.5056
36934,3.0887,5.9505,5.5649,5.2719
36933,0.8739,3.6307,0.2787,3.4828
36932,0.0,1.1275,0.0,1.9417
36931,1.7315,2.7955,0.9798,5.0386
36930,0.594,1.602,0.594,2.9368
36929,0.0,5.0626,0.9366,4.527
36928,0.0,2.0372,2.0939,2.2654
36927,0.6043,1.4257,0.6043,4.6976
36926,2.3502,1.9016,0.6452,3.219
36925,0.4054,4.9182,1.5674,3.4194
36924,0.0,3.5993,3.1451,2.1221
36923,1.2025,3.8164,0.4239,4.0634
36922,1.2617,4.7477,1.7253,6.6894
36921,1.2879,3.8353,0.5867,4.1086
36920,1.9798,9.2088,3.8277,9.353
36919,0.0,2.8583,2.6939,5.6323
36918,0.0,3.8596,0.0,5.1251
36917,2.3359,3.6411,1.6568,6.8343
36916,0.9769,5.7783,2.4196,8.627
36915,0.0,0.0,0.0,0.0
36914,0.9719,1.8558,0.3418,4.7669
36913,2.4605,4.5795,1.4695,8.7314
36912,0.0,3.6108,0.9663,4.0235
36911,0.0,1.6002,0.0,1.3245
36910,1.0963,3.4181,1.6036,5.7033
36909,0.2139,1.7978,0.4978,2.1607
36908,0.8307,5.0852,2.8778,5.1976
36907,0.9129,2.7712,0.3186,5.5382
36906,0.0,1.8563,0.0,0.7952
36905,1.1756,2.2396,0.4239,4.0365
36904,1.2697,1.7512,0.5805,3.8967
36903,5.0856,5.5101,4.1719,6.2214
36902,0.3556,5.7964,2.7196,5.4495
36901,0.4353,5.7526,4.1771,14.8896
36900,0.2189,2.8545,0.0,3.9371
36899,2.4511,4.0804,0.443,4.1959
36898,0.1805,2.4312,1.8375,2.9032
36897,0.9988,0.8444,0.0,1.8432
36896,1.1138,5.1664,0.9884,6.8951
36895,0.0,4.0042,0.0,3.4794
36894,0.7499,3.2677,2.0871,5.253
36893,0.4162,3.413,2.5705,8.533
36892,0.4254,2.421,0.7883,4.8472
36891,0.0,1.6152,0.0,3.5588
36890,0.0,4.0779,0.7823,4.747
36889,1.1756,2.9108,0.4239,4.7058
36888,0.4091,2.8554,0.0,5.3474
36887,1.3776,2.6436,0.3452,3.9684
36886,1.2367,1.681,0.449,4.881
36885,0.0,3.3441,2.106,3.0339
36884,0.0,2.7139,0.0,0.6482
36883,1.5096,2.9709,1.0081,6.0661
36882,0.0,0.8013,0.0,0.8013
36881,0.5799,2.6957,0.5799,4.7159
36880,0.0,3.076,0.6235,1.3699
36879,2.5238,1.4983,0.2971,9.1711
36878,0.0,1.922,0.4627,3.1769
36877,0.4598,2.5505,1.4464,3.9409
36876,0.5622,1.4944,1.7685,5.73
36875,1.0119,3.9743,0.7876,4.4634
36874,2.1147,3.4098,1.0448,6.7332
36873,0.6471,0.6615,0.7856,3.8636
36872,0.0,1.2605,0.5392,1.7879
36871,0.5625,3.1452,0.4478,2.0635
36870,0.0,1.3422,1.8844,6.4322
36869,2.1599,2.392,0.6256,4.798
36868,0.0,0.8019,0.3104,8.4268
36867,0.5938,3.1341,1.777,4.623
36866,0.2209,1.0161,0.0,5.1658
36865,0.8978,1.2692,0.6616,1.7176
36864,0.8148,1.1404,0.6077,2.1867
36863,0.0,0.9063,1.1912,1.6684
36862,0.2566,4.1377,0.6225,2.8625
36861,0.2124,1.8776,1.4494,1.9771
36860,1.5351,3.3752,1.242,5.3541
36859,1.5256,3.4232,0.0,0.9222
36858,0.0,0.0,0.0,1.8222
36857,0.0,1.3696,0.0,4.5593
36856,1.7293,2.9146,0.962,5.5222
36855,1.7063,3.5719,0.9363,7.3784
36854,0.0,5.976,5.2709,4.223
36853,0.8818,3.8494,0.3064,5.5545
36852,0.9901,1.4093,0.9933,4.3271
36851,0.1657,1.4181,0.0,1.8522
36850,0.1506,4.955,0.0,4.6308
36849,0.6385,2.6078,1.2038,2.3182
36848,0.0,1.2334,0.0,2.944
36847,0.2391,4.9741,3.449,3.6117
36846,0.2391,4.4366,3.449,4.1206
36845,0.2925,1.265,0.0,1.0727
36844,0.6254,4.9491,0.6453,5.3973
36843,0.0,2.782,0.5822,5.9349
36842,1.6858,3.9539,2.6135,4.4143
36841,3.6944,7.7956,2.2886,10.5376
36840,0.1657,3.8544,2.9303,6.2784
36839,0.0,2.8558,0.4044,2.4512
36838,0.0,1.4296,1.4421,3.0514
36837,0.0,2.6594,0.9097,1.4197
36836,0.8534,3.4667,1.0565,3.2728
36835,0.0,0.0,0.0,2.0719
36834,0.0,3.166,2.7676,3.701
36833,0.9444,1.9705,0.331,4.378
36832,0.0,0.0,0.0,1.4883
36831,0.0,0.0,0.0,1.4371
36830,1.4232,0.9725,0.6247,5.8471
36829,0.5582,6.4296,1.2448,8.2987
36828,1.1238,10.9487,6.0258,8.2623
36827,0.0,1.1679,0.0,4.5678
36826,0.7324,3.2928,0.66,7.2161
36825,1.0437,2.2521,0.4772,2.8187
36824,0.0,2.3572,0.0,5.3221
36823,0.0,4.2124,2.1332,6.9085
36822,0.0,4.5303,1.6751,3.0335
36821,0.0,2.0469,2.4186,1.9737
36820,0.0,3.1452,0.0,2.765
36819,0.474,3.1195,2.0659,5.5921
36818,0.0,0.0,0.0,1.9354
36817,1.3932,1.7497,0.0,3.6254
36816,0.7412,2.4356,1.6979,5.3876
36815,0.0,1.5641,0.0,0.8959
36814,1.1756,2.2396,0.4239,4.0365
36813,0.2139,3.4129,0.9122,5.7203
36812,0.391,3.1545,2.1451,3.8305
36811,2.1803,2.3961,0.2662,6.4324
36810,0.0,0.4198,0.5163,3.4467
36809,1.2319,1.674,0.5549,2.6233
36808,1.2319,1.674,0.5549,2.6233
36807,1.2319,1.674,0.5549,2.6233
36806,0.5437,0.8893,0.0,5.6664
36805,2.4849,1.12,1.12,5.1525
36804,1.5415,6.608,2.4848,7.0309
36803,0.0,4.1361,0.4763,1.3033
36802,1.254,3.1243,0.2989,6.0621
36801,0.0,0.0,0.0,0.0
36800,0.3071,0.3071,1.4019,1.6739
36799,0.5556,2.0491,0.5556,2.2451
36798,1.1756,2.2396,0.4239,4.0365
36797,0.0,2.843,0.0,3.2962
36796,0.2408,5.9236,0.0,5.1819
36795,0.8434,0.8434,0.8434,0.8434
36794,0.8434,0.8434,0.8434,0.8434
36793,0.7968,6.6871,3.1845,8.0155
36792,0.0,1.487,0.9978,2.4612
36791,0.4134,2.3135,1.0395,3.1863
36790,0.1064,1.2181,1.4349,1.3647
36789,0.9067,5.7496,2.6233,3.7509
36788,2.0624,3.1495,1.4286,7.6586
36787,0.8952,6.0992,5.2787,8.1394
36786,0.0,4.1532,2.3977,5.598
36785,0.6949,2.1469,1.1201,3.9243
36784,1.8071,3.2676,1.2542,5.0372
36783,0.6121,2.5976,0.0,3.0336
36782,1.4374,9.1941,6.6332,6.4024
36781,0.5991,1.5903,0.7914,5.6532
36780,0.0,0.8514,0.0,2.7645
36779,1.3763,3.1837,0.3058,9.4173
36778,0.5175,7.0152,3.0273,6.3862
36777,1.004,2.3205,1.1732,2.9524
36776,2.5022,4.9414,3.7929,7.4687
36775,0.6491,2.5055,0.6491,0.0
36774,2.0085,6.0671,2.4946,7.0597
36773,0.5281,2.6729,1.6568,3.8618
36772,2.7317,3.0298,0.8096,5.8785
36771,0.4176,3.7299,3.63,3.9384
36770,0.7009,5.0198,1.7464,4.5629
36769,0.0,0.0,0.0,0.0
36768,0.534,3.2922,0.0,5.4272
36767,0.3383,1.0584,0.0,1.4895
36766,0.0,3.1427,1.3204,2.7925
36765,1.1955,2.5296,0.0,3.725
36764,0.0,3.6625,0.6896,2.6893
36763,1.5993,1.3191,0.4948,7.6873
36762,0.9138,1.4532,0.9138,5.9172
36761,1.1756,2.2396,0.4239,4.8031
36760,0.8457,1.6639,0.0,7.5643
36759,0.0653,1.676,1.417,2.55
36758,0.3573,8.2889,5.1083,5.5879
36757,1.6765,0.7444,0.0,5.2757
36756,0.7629,1.3953,0.5732,0.7629
36755,0.0,2.5233,0.7435,1.4594
36754,0.0,2.0456,0.0,4.2625
36753,0.0,1.32,3.1375,5.7317
36752,1.337,4.7592,1.168,5.6469
36751,0.5442,1.5919,0.3237,6.0953
36750,0.4725,3.01,1.4864,5.3386
36749,1.1756,2.2396,0.4239,4.0365
36748,0.0,2.7292,0.0,4.8234
36747,1.1756,2.2396,0.4239,4.0365
36746,0.0,4.9297,0.0,1.1449
36745,0.0,0.0,0.0,0.0
36744,0.0,0.7244,0.0,3.1362
36743,0.0,1.7804,0.6354,1.3673
36742,1.4272,5.5343,2.0577,7.7849
36741,0.0,2.9952,1.4746,0.9669
36740,0.7385,2.5646,1.543,3.3309
36739,0.0,2.7851,0.0,4.4749
36738,2.5785,4.6184,0.7028,6.5876
36737,2.5785,4.6184,0.7028,6.5876
36736,0.8939,0.7848,0.0,1.8175
36735,0.9333,5.5377,1.6955,6.8481
36734,0.0,0.0,0.0,1.5842
36733,0.8115,2.1596,0.8311,2.6032
36732,0.974,3.2937,0.8037,4.2022
36731,0.0,1.4487,0.0,2.2794
36730,0.8835,7.0967,2.8855,6.7155
36729,0.0,0.7475,0.0,1.4481
36728,0.0,0.0,0.0,1.4946
36727,1.2112,2.203,0.2246,7.4678
36726,0.8011,1.9405,0.5522,2.2118
36725,0.6454,2.7454,0.6454,2.5386
36724,1.1238,4.1442,0.0,7.64
36723,0.167,3.4666,0.6369,4.6764
36722,0.0,3.0735,0.6351,1.6225
36721,0.0,0.0,0.71,2.858
36720,0.6642,0.9282,1.955,1.4692
36719,0.3107,2.3463,0.3107,2.6169
36718,0.0,2.7557,0.8257,2.6106
36717,0.4153,2.3922,0.4153,5.8042
36716,1.6943,3.7835,0.0,4.1274
36715,1.6421,1.4171,0.5278,3.2495
36714,0.0,0.7537,0.0,0.7537
36713,0.8693,6.9528,2.3376,4.3513
36712,0.8324,2.7508,0.5108,2.8234
36711,0.0,4.5601,1.9294,3.4721
36710,1.1574,2.5484,0.2556,6.4276
36709,0.5294,0.7767,0.0,4.5163
36708,0.371,2.0257,1.6734,3.8284
36707,0.8356,2.0578,0.2885,3.7773
36706,0.5343,1.2519,0.5343,4.1074
36705,0.0,0.3505,0.0,2.5942
36704,0.0,0.8889,0.0,1.4463
36703,0.8655,1.4478,0.8546,2.1658
36702,0.619,1.8161,0.619,5.838
36701,0.0,3.436,1.8931,4.7089
36700,0.6987,1.9014,0.386,3.3317
36699,0.5302,3.1951,0.3929,3.5251
36698,0.6731,2.1039,0.2267,3.3547
36697,0.7545,0.2844,0.0,1.18
36696,0.9967,1.9027,0.3517,4.5905
36695,0.9967,1.9027,0.3517,4.5905
36694,1.3627,2.2023,0.3222,3.9349
36693,1.0864,7.6178,2.1622,8.5788
36692,0.0,1.6883,0.0,3.5545
36691,1.4553,3.389,0.698,1.4553
36690,1.5435,3.0115,0.6075,4.7882
36689,0.0,3.2125,1.2647,3.5411
36688,0.0,0.0,2.1096,5.3837
36687,0.2887,2.0397,0.0,6.0092
36686,0.0,3.6532,0.6684,2.8921
36685,1.3881,3.7085,0.6307,7.6436
36684,0.8767,1.8095,1.3441,5.8577
36683,0.0,1.5033,0.0,0.702
36682,0.8617,2.8041,2.4298,4.5686
36681,1.7642,6.2385,1.3697,10.9613
36680,0.0,1.5073,0.0,1.3884
36679,0.2964,3.8961,2.7468,3.1834
36678,0.2548,3.5334,0.0,2.7754
36677,0.0,1.7804,0.0,3.3491
36676,1.1756,2.2396,0.4239,4.0365
36675,0.8711,2.6922,0.6789,5.02
36674,0.5839,2.028,0.0,3.717
36673,0.0,0.7986,0.0,0.4926
36672,0.603,3.8889,1.7766,3.2899
36671,0.5608,1.7597,1.0881,4.5449
36670,0.0,2.0496,0.9818,2.636
36669,0.9856,0.0,0.0,4.0429
36668,1.2932,5.4134,2.5503,6.4888
36667,1.3636,4.1828,3.1188,5.941
36666,0.2099,0.2099,0.0,0.7196
36665,0.6001,5.9178,1.4255,4.8966
36664,0.0,3.7963,2.8325,2.1132
36663,1.268,1.3793,0.7274,4.2097
36662,0.0,0.0,0.0,0.0
36661,0.0,2.1823,2.1131,4.3905
36660,0.1007,2.9292,2.0862,3.6608
36659,2.4195,4.5288,1.5836,9.1964
36658,0.0,1.4299,0.4677,2.6684
36657,0.0,3.6039,0.0,4.3017
36656,0.9635,2.8653,0.3385,5.233
36655,0.2197,1.8338,0.0,1.4883
36654,0.0,1.6759,0.303,2.2967
36653,1.1393,3.5435,0.3749,5.9234
36652,0.8532,0.0,0.0,1.3865
36651,2.181,3.3088,0.6653,3.9197
36650,1.2885,2.5198,1.5102,7.8209
36649,0.3727,2.368,0.3727,4.6955
36648,0.0,3.7267,0.8781,2.0645
36647,1.4797,1.7352,0.5659,6.39
36646,1.0324,1.3346,0.0,6.3316
36645,0.8566,1.2834,0.0,3.5232
36644,0.2283,3.8321,0.0,4.933
36643,1.1756,2.5153,0.4239,4.3122
36642,1.9446,3.029,0.7747,6.4015
36641,0.0904,1.5783,0.1428,2.5476
36640,0.0,1.3573,2.4576,1.2669
36639,0.2481,2.3615,0.0,4.9262
36638,1.2282,3.6123,0.6523,6.3794
36637,1.1756,2.3573,0.4239,4.2335
36636,0.0,1.2589,3.5093,2.9717
36635,0.2636,4.6899,3.2529,5.7714
36634,0.2986,3.969,0.2881,3.9103
36633,0.0,2.6392,0.5401,5.7067
36632,0.5549,4.7124,0.5663,2.9931
36631,1.3787,3.6965,0.0,5.3936
36630,0.0,3.9615,1.9255,4.1949
36629,1.2767,2.6812,1.6494,5.4031
36628,1.0223,0.6349,1.512,1.0223
36627,0.7743,6.7784,4.0288,6.4872
36626,0.464,2.1968,0.0,4.8195
36625,0.288,3.3643,0.0,2.5624
36624,1.5066,5.4201,1.334,7.1401
36623,2.7653,4.6779,0.4999,4.519
36622,0.0,0.0,0.0,0.6973
36621,0.0,1.2552,0.0,5.3601
36620,0.0,1.564,1.3895,3.5283
36619,0.0,1.3367,0.0,2.3704
36618,0.0,0.9305,0.0,2.483
36617,0.0,0.3952,0.0,5.8538
36616,0.6149,2.5189,4.2634,1.8681
36615,0.5065,2.2441,1.0376,2.4745
36614,0.0,0.8285,0.0,3.47
36613,0.351,2.4659,0.0,3.0945
36612,0.2504,1.9127,0.6676,6.0694
36611,0.7016,4.883,0.4646,4.6677
36610,0.7899,1.7872,0.3409,3.6471
36609,1.0957,2.605,0.5414,4.6588
36608,0.0882,1.3103,1.1394,1.2302
36607,1.6654,1.7303,1.0541,5.4384
36606,0.3696,1.7667,1.7934,2.4012
36605,1.2277,1.6352,0.0,5.4554
36604,0.0,2.235,0.0,3.3512
36603,0.0,2.1379,0.0,3.4717
36602,2.2839,4.8211,0.6245,8.1191
36601,1.0156,0.688,1.4333,3.586
36600,1.1756,2.2396,0.4239,4.9985
36599,0.771,4.1626,0.3976,5.4705
36598,0.1993,1.4236,0.0,1.4236
36597,0.6782,2.8178,0.9172,4.0521
36596,0.8314,3.4581,1.6565,3.5289
36595,0.5903,2.5291,0.4287,5.6732
36594,0.9702,4.0876,2.0645,8.3714
36593,1.2011,2.265,0.4239,4.0619
36592,0.0,1.1571,0.0,0.0
36591,0.0,0.0,1.1899,1.1899
36590,2.2596,4.1245,0.3862,4.1037
36589,0.1411,0.707,0.0,0.4851
36588,0.0,2.2236,0.0,2.1193
36587,0.0,3.0829,0.8763,2.9523
36586,0.0,2.6534,1.1384,5.4518
36585,0.9354,3.3354,0.9516,5.9178
36584,1.3879,2.0135,0.4758,4.5101
36583,0.5502,2.8463,0.2984,6.4024
36582,0.0,0.6305,1.7669,3.0128
36581,0.0,2.9402,0.3396,5.5857
36580,1.1411,2.6098,0.2812,7.053
36579,0.4264,4.3068,1.6291,3.5739
36578,0.179,5.1722,0.7316,5.3545
36577,0.3285,0.3285,0.0,0.3285
36576,1.6582,2.3453,0.7217,4.5177
36575,0.5046,0.6383,0.0,3.6674
36574,0.0,2.3525,1.8802,1.7104
36573,0.9501,2.0214,0.0,4.2357
36572,0.6026,2.7047,0.6658,6.2266
36571,0.0,2.3717,0.0,1.0056
36570,0.8057,1.2408,0.0,4.9825
36569,1.9912,3.3107,0.9218,4.05
36568,2.3729,0.5589,0.0,5.7339
36567,0.0,2.0757,1.9642,4.849
36566,0.5562,2.3946,0.5562,2.8896
36565,1.3033,4.2071,1.1917,2.5199
36564,0.4062,3.1044,1.2514,8.018
36563,0.0,0.0,0.6263,0.6263
36562,0.7102,2.6438,0.489,5.4329
36561,0.4318,4.1298,0.3917,1.9944
36560,0.0923,2.2829,3.8474,4.3391
36559,0.0,1.7928,0.0,3.7669
36558,0.0,3.8708,0.0,6.4195
36557,1.4185,5.543,2.0328,6.9226
36556,0.6105,3.2331,1.5184,1.4798
36555,0.0,2.5416,0.0,2.8231
36554,0.0,0.6975,0.0,0.6975
36553,2.2068,7.3226,3.0532,13.9757
36552,1.4511,3.5885,1.2674,6.2992
36551,0.2765,7.3586,0.2765,4.5019
36550,0.0,3.0677,2.2115,3.9452
36549,0.0,3.8933,1.9,4.6567
36548,1.5731,1.9971,1.5731,4.5349
36547,0.0,1.8572,4.1373,2.2801
36546,0.399,2.8267,0.9734,3.5531
36545,5.343,1.9345,1.9938,1.1981
36544,0.1376,2.398,0.6194,3.8818
36543,0.0,3.9191,1.6158,3.3697
36542,0.0,2.7,0.0,3.074
36541,1.0787,6.9578,1.2017,6.4174
36540,0.0,4.0423,1.4723,2.5343
36539,0.2298,4.1914,0.0,3.1341
36538,0.5306,1.7382,0.5306,3.2576
36537,0.2193,3.294,0.4329,3.0521
36536,0.0,0.6796,0.0,2.1654
36535,0.3908,4.9239,1.8352,5.4846
36534,0.2121,2.0655,1.3738,3.7951
36533,1.0412,2.7409,0.3469,5.3282
36532,1.268,3.3536,0.3102,4.2077
36531,0.2846,3.6251,0.2846,9.1026
36530,0.9393,2.2409,0.924,8.5924
36529,0.0,3.1963,2.0079,4.6319
36528,1.7186,3.5904,0.9101,13.5888
36527,0.9772,2.7048,1.1816,3.7814
36526,0.2209,3.3313,0.98,3.3246
36525,0.0,0.4111,0.0,2.1261
36524,0.7567,2.7287,0.6246,9.85
36523,0.2392,1.1131,0.0,5.9142
36522,1.3755,7.4727,4.4174,7.2229
36521,0.0,3.375,2.6447,1.2224
36520,0.0,1.3127,0.0,2.2538
36519,0.8861,4.8551,8.4991,7.9312
36518,0.0,0.773,0.0,1.7318
36517,0.6139,5.3701,3.9376,5.5989
36516,0.0,1.9455,0.0,2.3314
36515,0.1822,2.5011,0.6964,4.5319
36514,0.7452,1.3978,0.6526,0.7452
36513,0.0,2.273,0.0,1.5471
36512,0.0,0.0,0.0,0.0
36511,1.1756,2.2396,0.4239,4.0365
36510,1.8639,2.9278,1.1122,4.624
36509,1.7141,3.1705,3.7661,5.7931
36508,1.0166,1.9177,1.4775,5.0593
36507,2.8781,3.975,1.3019,6.2285
36506,0.0,0.0,0.0,0.0
36505,1.9413,1.8391,1.5053,4.0277
36504,1.319,3.9635,0.4974,7.1306
36503,1.301,2.1114,0.9116,5.7574
36502,0.0,1.1817,1.0059,3.6303
36501,1.1098,5.3966,4.37,5.3339
36500,0.6403,5.0913,2.6374,4.4056
36499,1.1756,2.2396,0.4239,4.0365
36498,0.0,0.7371,0.0,3.5189
36497,0.1537,1.9516,1.9536,3.9098
36496,0.3048,1.615,1.3468,5.4365
36495,0.4942,5.1135,2.4326,5.638
36494,1.0455,2.9232,0.3712,3.8364
36493,0.1913,2.9741,0.0,4.2361
36492,0.0,0.0,0.0,0.8397
36491,0.6845,2.2569,0.6845,6.5837
36490,0.351,1.9355,3.0137,3.9001
36489,2.015,1.9592,0.7515,6.9864
36488,0.7552,2.7933,0.0,2.6912
36487,0.7156,1.9785,0.7214,3.5631
36486,0.4124,2.7172,0.2442,4.7018
36485,0.9264,1.2979,0.0,2.5915
36484,0.5587,1.426,0.0,3.4618
36483,0.6759,3.2953,0.0,3.2193
36482,0.0,2.8152,0.0,4.5025
36481,0.711,6.5442,0.0,7.5508
36480,1.2069,3.1495,0.4239,5.4458
36479,1.3214,2.5548,1.1058,2.265
36478,0.0,0.892,0.0,1.8966
36477,0.0,2.7853,0.0,1.0012
36476,0.0,1.2335,0.0,2.4478
36475,1.4629,2.6162,1.0722,4.8078
36474,0.9263,2.9458,2.8844,4.7362
36473,1.6679,5.6464,3.9931,7.7365
36472,0.0,1.7274,0.8332,5.5185
36471,0.381,5.1599,0.381,7.097
36470,0.2517,3.5911,0.0,7.2555
36469,0.0,0.955,0.0,1.1372
36468,1.1756,3.0314,0.4239,4.8482
36467,0.0,0.0,0.0,0.0
36466,1.0703,3.9445,0.3647,3.7627
36465,0.0,1.1927,0.0,2.6656
36464,1.2961,3.6932,2.366,5.2883
36463,0.2548,0.8887,0.0,3.3567
36462,0.0,0.5465,1.131,5.8943
36461,1.1974,1.6964,0.6248,3.8189
36460,1.2655,4.0998,0.3488,6.3313
36459,0.6543,4.3094,1.6722,6.4493
36458,0.2798,0.2798,0.0,2.4721
36457,0.8262,1.7979,0.0,3.7502
36456,0.0,5.5956,0.6843,4.088
36455,0.0,0.9323,0.0,1.6015
36454,0.5587,3.9872,2.6871,6.6468
36453,1.2367,1.681,0.449,4.0526
36452,0.572,2.0292,0.3938,4.0861
36451,1.139,3.4938,0.0,5.0695
36450,0.0,0.7255,2.3129,4.9154
36449,0.0,2.1554,0.0,4.6433
36448,0.0,0.0,0.0,1.6012
36447,1.9595,2.5022,1.8039,3.2598
36446,1.9595,2.5022,1.8039,3.2598
36445,0.8086,2.2212,1.6868,3.2674
36444,0.6212,3.813,0.0,5.6907
36443,1.5124,2.3384,0.5751,2.9406
36442,1.1756,2.2396,0.4239,4.0365
36441,1.5892,2.8912,0.8037,3.0472
36440,0.0,0.0,0.7747,0.7747
36439,0.4789,2.5559,2.1443,2.9286
36438,0.7817,3.6395,1.6998,8.7269
36437,0.82,3.9007,1.407,4.0289
36436,2.3645,4.421,3.7768,9.5168
36435,0.0,3.1261,0.0,6.4332
36434,1.5835,5.2539,3.2391,7.5586
36433,1.0646,3.5355,0.561,5.7413
36432,0.7597,2.0775,0.5702,3.0205
36431,0.7429,5.1188,2.5301,4.7307
36430,0.0,1.5488,0.0,3.9831
36429,0.2937,1.7718,1.4183,2.0277
36428,0.0,2.4583,1.3692,2.3522
36427,0.0,5.2003,2.3508,5.1797
36426,0.6877,1.4567,0.4207,4.0677
36425,1.5334,3.3694,1.1222,3.2142
36424,0.7728,0.7728,0.7728,0.7728
36423,0.3975,2.8244,2.3376,4.538
36422,0.9034,2.6637,0.6699,4.3431
36421,1.2981,1.7849,0.0,4.5021
36420,1.6125,2.5169,1.7677,3.435
36419,0.0,4.6599,0.0,5.6681
36418,0.7895,0.7895,0.7895,0.7895
36417,0.6264,2.5071,0.3787,5.1606
36416,1.2814,3.2178,1.7848,3.8579
36415,0.598,3.3867,0.4117,2.0123
36414,0.8246,4.7874,0.9659,5.4272
36413,0.0,1.5949,0.622,2.5154
36412,0.4789,1.0495,0.4789,3.7608
36411,0.535,1.9072,0.0,3.9488
36410,0.0,4.125,6.9566,3.5178
36409,0.8926,2.4121,0.0,1.7238
36408,1.2169,2.5758,0.87,6.2528
36407,1.8323,6.3079,4.5814,14.7705
36406,2.0085,0.6706,0.6706,1.5489
36405,0.7333,2.8575,0.7333,8.7974
36404,0.0,0.0,0.0,0.4823
36403,0.0,0.0,0.0,1.5786
36402,0.146,2.6227,0.7631,4.467
36401,0.156,2.8387,0.0,4.1478
36400,0.6887,4.2326,1.0652,5.8967
36399,0.0,5.1468,1.6101,4.9742
36398,1.2624,4.7357,1.6988,7.1631
36397,0.6209,3.2036,1.4346,4.208
36396,0.7952,9.9245,2.9632,7.1633
36395,0.0,0.0,1.0908,0.0
36394,1.7009,4.0081,1.1908,6.8845
36393,0.5337,4.6503,2.8372,7.5753
36392,2.5702,0.6385,0.0,4.7736
36391,0.6921,1.4277,0.0,1.6246
36390,2.6606,4.5719,6.7938,4.6469
36389,2.6606,4.5719,6.7938,4.6469
36388,1.2617,1.0692,0.0,3.9238
36387,0.429,6.7752,5.8929,5.3668
36386,2.2433,3.8297,1.9241,3.6758
36385,0.544,3.7139,0.417,4.3564
36384,2.1959,8.8341,6.2952,9.2649
36383,0.0,4.2195,2.2115,3.9452
36382,0.8717,4.6818,1.8107,5.3129
36381,1.1953,4.2502,1.2792,5.1378
36380,0.2213,0.5634,0.0,3.3056
36379,0.641,4.0095,1.2367,4.4476
36378,0.7363,5.6982,1.4441,8.2227
36377,0.1866,2.7838,0.0,6.0237
36376,0.0,5.4399,2.525,5.3857
36375,0.3746,3.7022,1.2318,4.9061
